314975479, 216973182, 335790257, 416509636, 176710703, 185078179, 34097013, 108406766, 479027465, 240569156, 
450856522, 150376879, 489482402, 466255250, 339098825, 228196027, 213761800, 216511465, 199822095, 139958565, 
361110753, 227963949, 59279327, 467757783, 402113346, 98337282, 396257284, 262797285, 21654856, 497654020, 
175488499, 492318323, 303345772, 449123981, 385385698, 152592335, 17483058, 161847851, 405657242, 286681275, 
14373420, 322425932, 241264137, 374367680, 147158114, 214889101, 402827108, 488713319, 98018269, 491508163, 
340135441, 332599049, 209748090, 65912861, 233159411, 288058680, 14685312, 132133682, 471467696, 338980484, 
175756282, 477005280, 279511136, 28470777, 159398709, 338780489, 420448606, 424466471, 127765596, 95057825, 
181780823, 161687566, 125384767, 268475593, 405311698, 13076783, 3235551, 498670167, 39328411, 198701861, 
177672056, 206631012, 111607192, 153628052, 437873845, 148940891, 152469372, 432240280, 53257340, 206658016, 
50225296, 291418008, 116519951, 141351521, 321813163, 225128748, 298287872, 219826424, 326033418, 431204546, 
489109314, 248118927, 378638972, 166452354, 417293825, 169811576, 53844667, 357467510, 245230564, 348149727, 
251480678, 68905128, 220791150, 267194029, 479485861, 110451135, 115034253, 92648120, 2860467, 76600461, 
146276233, 57968668, 220069874, 347350622, 48205292, 164824875, 115945984, 147053754, 143801861, 235263351, 
44700624, 252767722, 165006403, 471237602, 467847, 490571343, 422271799, 107043460, 362684191, 68016840, 
43197283, 341632475, 124586107, 441307930, 361820531, 421878891, 369038549, 48455776, 21492469, 54893604, 
172477079, 302770476, 348475817, 166567452, 71013102, 359471526, 438305077, 88272438, 84040538, 234853695, 
156467756, 143974101, 287202726, 258853346, 153922905, 129426244, 178944539, 309476173, 484389824, 146726798, 
227681869, 303469099, 64671064, 285822483, 428852391, 343789280, 277610056, 153157308, 440068632, 419326535, 
108318065, 24227332, 190561445, 84387273, 33672119, 447816959, 488593681, 339252988, 25077036, 7827440, 
139103269, 203285434, 108651227, 310944597, 447906548, 218922590, 397658210, 26216725, 432641212, 425818529, 
384587008, 36142530, 329225, 363561677, 450870087, 389742468, 309606230, 499700211, 6773568, 11618031, 
307627758, 87462296, 120696595, 476187745, 123831823, 112615294, 457077623, 323997926, 107533729, 326904553, 
208227770, 470285097, 160433720, 263794962, 177939260, 98442974, 475599850, 216239450, 243403658, 59061227, 
93215786, 424385208, 124727998, 334729719, 34746143, 51068292, 9581407, 2311678, 325081666, 337237637, 
37853061, 447505082, 75741619, 67461074, 15126378, 128372910, 375437352, 185477638, 271440371, 460708149, 
402283536, 436872488, 236943579, 216790756, 428137619, 209773843, 385678680, 452501256, 388856181, 283460879, 
434327084, 146729638, 110142831, 324236309, 249803580, 284439289, 245767320, 108622386, 22353000, 92387623, 
254427385, 364846528, 15007322, 122319791, 484919068, 87729454, 435534423, 21773038, 114328859, 211446397, 
240928161, 20218681, 25434612, 263737925, 331263900, 289169737, 487283350, 484832549, 256983508, 421703112, 
217527177, 449879480, 188728084, 23020446, 134425417, 6146117, 120052928, 116327095, 404359304, 36793191, 
358305559, 493674950, 381182330, 205483685, 45885398, 135659828, 376553792, 312393673, 411196810, 4730333, 
303414847, 151409272, 491653547, 28538669, 347871385, 448374932, 268119452, 148004592, 40004598, 244164749, 
7260466, 215429375, 453654598, 211601619, 108021888, 161308648, 373878009, 290272105, 308452454, 75379468, 
407586899, 353430672, 3672559, 465105658, 333375581, 137963329, 260164808, 449418592, 93163803, 407950434, 
432790187, 400431003, 78568545, 675963, 270516453, 125263882, 131365748, 83196569, 126132011, 58704706, 
85563964, 299240854, 208307894, 2054995, 111155325, 28957986, 422403789, 112982113, 444906393, 98806935, 
85028277, 182927601, 107923190, 291422275, 185280168, 261895995, 464066364, 154708979, 220723327, 253882972, 
362567034, 359437830, 442471028, 439261606, 314113214, 183331044, 102068877, 465376689, 219373626, 255362348, 
158398771, 121728757, 212051582, 465061479, 391698564, 286314124, 450826247, 250566710, 2855341, 1356497, 
346821844, 72256817, 391542249, 294958471, 32780207, 433530154, 388192640, 112749525, 19858513, 417813627, 
105938974, 224877009, 148440633, 453829362, 451665836, 175602632, 48230916, 255027495, 377907225, 294831303, 
53081137, 305263812, 396312880, 189173353, 33396477, 35552399, 287768482, 59904720, 431962496, 207762535, 
245744743, 432762426, 152090730, 233372101, 478792463, 274862003, 376870348, 482905453, 348947252, 440631807, 
272381538, 311473000, 18120079, 480162664, 479371144, 179881889, 196268489, 464814122, 266943596, 287491784, 
17512526, 421116418, 150852455, 188984934, 431342952, 142309961, 241848166, 225983031, 192918158, 488059602, 
319146718, 118734343, 276288060, 40932580, 206317183, 165936030, 399976102, 306301484, 100872628, 258285214, 
266119778, 290776372, 320205746, 64763062, 213834996, 434698605, 42029862, 375525949, 180217770, 292848361, 
488322529, 265315936, 335352228, 413046291, 302975304, 186158343, 290593040, 319482045, 342887386, 337644603, 
92068196, 481834444, 230524323, 61653663, 193580766, 484290374, 275763555, 491151647, 393763739, 128918970, 
203855695, 411742633, 355673609, 171680903, 311367051, 308190876, 181203525, 285690824, 269104474, 68069707, 
70246845, 280024698, 35546730, 118862795, 44338888, 81555060, 337737591, 290478413, 295325518, 302015690, 
275339502, 250460859, 221111317, 441730609, 320243466, 382580731, 79487555, 270791793, 67705977, 264884475, 
52646528, 457102396, 268835549, 147250159, 481026192, 362452563, 348224711, 158484144, 394383895, 353003452, 
66494670, 394700031, 425724879, 424748992, 11245141, 148802641, 283466463, 254587973, 267585137, 251465426, 
119680900, 246816329, 50719760, 116107505, 425323799, 341865827, 427099092, 101175346, 139523292, 188729100, 
115722735, 356878829, 427492424, 16347249, 231993673, 5039575, 297519128, 62026667, 326300388, 87838925, 
476068778, 370021378, 10406272, 466064535, 11982522, 463215498, 328157209, 274291323, 402720474, 156312969, 
203627098, 402431187, 42804978, 274943105, 339664997, 163785853, 143002747, 27875378, 248532254, 181077023, 
290381480, 51992882, 1856659, 327339863, 187271717, 332549495, 366359568, 199941946, 475682441, 308638601, 
277097328, 45660769, 71850709, 138157256, 485786776, 409837337, 167323624, 70236866, 198359580, 3612452, 
240589424, 341536051, 280499674, 328530387, 84822257, 333545297, 425633821, 115913916, 152445873, 67222908, 
494780531, 218118597, 404393790, 469467687, 425137777, 130246376, 327666456, 135857889, 122782515, 42473454, 
57651268, 361277701, 31465602, 463234207, 190483049, 399709323, 407609133, 55612572, 364914803, 88079576, 
144204525, 496006509, 469291658, 263560764, 290548169, 237467343, 194516, 194204112, 454433025, 238186549, 
241102916, 457297180, 121421021, 424654510, 330329589, 70269346, 291932132, 231786532, 18375915, 8592632, 
431797378, 363568720, 100365537, 212083689, 110974073, 5557913, 341633639, 122231529, 400254051, 128590896, 
401237763, 388507006, 238134774, 304343480, 295725819, 429459192, 396765047, 256764557, 192199545, 335405686, 
150384555, 373427581, 20051833, 419746437, 41649591, 94786941, 424130460, 226007244, 390393435, 286630253, 
323346688, 438896470, 435364340, 206361452, 197824749, 39763336, 458573270, 40225914, 87111218, 306585334, 
403814044, 469382332, 164499312, 462482216, 413134922, 387278828, 33621804, 22670240, 78758821, 103193298, 
453993671, 197134438, 483267743, 314121655, 419302113, 331245469, 119760735, 226706671, 333135123, 287798020, 
346602477, 428565886, 14382423, 401006954, 244749516, 198896079, 374998220, 155949603, 322369484, 273986911, 
137077636, 285970395, 12585119, 493535339, 412920861, 431798060, 471034097, 23700552, 390390969, 53019895, 
490655886, 181025263, 440689579, 165120314, 363231650, 28537883, 482395589, 469598709, 382450455, 94116958, 
171802566, 474610147, 183976948, 346070663, 196156198, 47628122, 60920874, 374731851, 481466592, 420355731, 
102189577, 242636793, 92706548, 181880119, 287421665, 267142235, 404563294, 460913747, 65089964, 318669217, 
420373160, 148385306, 396122509, 348869817, 58392872, 438762321, 126463667, 65348597, 391186415, 378194276, 
485212161, 397082076, 486986910, 176869172, 224686031, 483126478, 142398953, 130501876, 381957631, 66143444, 
276717787, 376815102, 127936446, 77534641, 413028454, 206605250, 287571236, 61629474, 129912611, 348052168, 
61638242, 86907575, 91873268, 222931251, 436243886, 358410049, 39167491, 120419933, 419422909, 452163527, 
29582013, 282079546, 233187434, 332399512, 348306569, 298776923, 487347980, 80899801, 91780776, 99005544, 
444214143, 491670856, 168275974, 450182947, 345898770, 193904653, 154216742, 476968525, 232231732, 329378856, 
305373067, 391732163, 479521943, 186648604, 376889961, 38868903, 12003165, 352551927, 69774364, 188932336, 
368699497, 288750512, 403294865, 93728062, 75280796, 299402383, 371495957, 241438381, 463192598, 148997906, 
482717321, 55311308, 206248848, 63873536, 402318098, 216289743, 151846330, 278326068, 285347553, 359533172, 
221183425, 487482712, 183120948, 460299623, 308694549, 229782866, 243110019, 236792177, 343535863, 64098944, 
125750880, 49637228, 348768252, 237846803, 438231215, 371475554, 369945779, 131672489, 419053312, 130220185, 
202363044, 453472121, 101772839, 130093238, 411396988, 476497, 129990341, 80824640, 415455624, 27661818, 
311537182, 199959103, 283316149, 266847866, 401836324, 224441527, 479198143, 171045165, 306257943, 24668420, 
492182785, 53730117, 291806018, 382248749, 490947914, 395316804, 243887425, 275981810, 262642691, 443158630, 
461583812, 21839290, 119245046, 214279635, 173025754, 474837466, 262207495, 134877682, 115052419, 383524558, 
305821177, 158036210, 350613967, 421871324, 476025514, 441954518, 284621516, 240405122, 237995659, 7468275, 
213012563, 306098824, 60920221, 196565420, 6728361, 408331044, 6872384, 20479217, 283707234, 182050457, 
142131023, 271852884, 467841867, 394722524, 170812578, 157220931, 493984257, 225651080, 343841218, 380569856, 
217027520, 164439443, 365452550, 350471956, 428186573, 456213152, 102400008, 67596684, 366842196, 149260152, 
50624782, 397189922, 473781465, 156023025, 144609099, 459327256, 348553371, 85025429, 127572481, 197260218, 
410012652, 421857289, 493566241, 251747759, 382574017, 46103428, 204421873, 66454929, 30689500, 486791154, 
423380495, 113946241, 351796280, 386232393, 415982312, 61244937, 470916984, 421090463, 433988067, 155872781, 
189057241, 405548158, 141509861, 92754450, 476924602, 62710105, 46741850, 301019303, 370252022, 388501063, 
65997766, 258966452, 238944394, 417398860, 36622096, 395835762, 338385395, 241958569, 453009466, 93989982, 
379696302, 97455955, 214676872, 417427174, 352106027, 483838252, 171273396, 384462546, 436738685, 247107418, 
417688705, 201862315, 9575226, 399260824, 422550051, 470142032, 254398001, 451334189, 432412666, 326094336, 
78013020, 154453582, 167073574, 166274167, 247905844, 2912214, 478268735, 26221560, 228841547, 273087747, 
425796144, 153928433, 184198764, 77970818, 313528587, 210821, 261036927, 114030160, 23720389, 408236386, 
488123212, 178248896, 437302524, 307373805, 258926040, 261291883, 198537974, 140237924, 233656049, 457090534, 
